img,label
"[[[225 226 230]
  [224 225 229]
  [223 224 228]
  ...
  [211 212 214]
  [211 212 214]
  [211 212 214]]

 [[225 226 230]
  [224 225 229]
  [224 225 229]
  ...
  [213 214 216]
  [213 214 216]
  [213 214 216]]

 [[226 227 231]
  [225 226 230]
  [224 225 229]
  ...
  [212 213 217]
  [212 213 217]
  [211 212 216]]

 ...

 [[ 79 180 222]
  [ 92 177 214]
  [124 184 208]
  ...
  [207 206 204]
  [209 208 206]
  [214 213 211]]

 [[ 84 178 229]
  [ 98 175 217]
  [162 206 231]
  ...
  [211 207 204]
  [208 204 201]
  [208 204 201]]

 [[ 88 179 232]
  [100 173 216]
  [195 232 255]
  ...
  [215 211 208]
  [213 209 206]
  [212 208 205]]]",65
"[[[234 225 210]
  [234 225 210]
  [234 224 212]
  ...
  [234 228 216]
  [234 227 217]
  [232 228 217]]

 [[236 227 212]
  [236 227 212]
  [236 226 214]
  ...
  [233 225 214]
  [232 225 215]
  [230 226 215]]

 [[237 227 215]
  [237 227 215]
  [238 228 216]
  ...
  [230 222 211]
  [228 222 210]
  [228 222 210]]

 ...

 [[ 38  38  40]
  [ 43  43  45]
  [ 38  38  40]
  ...
  [ 37  40  47]
  [ 33  36  45]
  [ 30  34  43]]

 [[ 36  35  40]
  [ 39  38  43]
  [ 36  37  41]
  ...
  [ 38  40  52]
  [ 35  39  51]
  [ 29  35  49]]

 [[ 37  36  41]
  [ 37  36  41]
  [ 34  35  39]
  ...
  [ 37  41  53]
  [ 38  41  56]
  [ 31  37  53]]]",86
"[[[29  4 69]
  [30  5 70]
  [32  6 71]
  ...
  [22  5 41]
  [24  3 42]
  [25  4 43]]

 [[31  6 71]
  [32  7 72]
  [34  8 73]
  ...
  [12  0 26]
  [13  0 26]
  [12  0 25]]

 [[31  9 73]
  [32 10 74]
  [34  9 74]
  ...
  [ 3  0  9]
  [ 4  0  9]
  [ 4  0  9]]

 ...

 [[41 51 61]
  [38 48 58]
  [35 45 57]
  ...
  [47 57 69]
  [47 54 70]
  [54 61 79]]

 [[39 50 54]
  [41 52 56]
  [36 46 56]
  ...
  [39 49 61]
  [53 60 76]
  [54 61 79]]

 [[43 55 55]
  [34 45 47]
  [34 44 53]
  ...
  [36 46 58]
  [57 64 80]
  [53 60 78]]]",57
"[[[236 239 248]
  [239 242 251]
  [241 244 253]
  ...
  [240 244 253]
  [242 246 255]
  [218 222 234]]

 [[239 242 251]
  [241 244 253]
  [241 244 253]
  ...
  [227 231 240]
  [192 196 207]
  [151 155 166]]

 [[241 244 253]
  [241 244 253]
  [240 243 252]
  ...
  [162 166 175]
  [152 156 165]
  [202 206 215]]

 ...

 [[ 59  65  79]
  [ 56  60  69]
  [105 103 104]
  ...
  [ 50 104 178]
  [ 56 104 178]
  [ 59 103 176]]

 [[ 67  64  75]
  [102  97 103]
  [172 161 159]
  ...
  [ 48  96 181]
  [ 47  89 175]
  [ 44  84 169]]

 [[144 137 145]
  [196 185 189]
  [214 196 192]
  ...
  [ 46  93 183]
  [ 39  78 171]
  [ 35  72 163]]]",33
"[[[242 238 227]
  [242 238 227]
  [241 237 226]
  ...
  [248 243 237]
  [247 244 237]
  [247 244 237]]

 [[243 239 228]
  [242 238 227]
  [242 238 227]
  ...
  [248 243 237]
  [247 244 237]
  [247 244 237]]

 [[243 239 228]
  [243 239 228]
  [242 238 227]
  ...
  [248 243 237]
  [247 244 237]
  [247 244 237]]

 ...

 [[229 223 211]
  [230 224 212]
  [232 226 214]
  ...
  [176 172 169]
  [164 159 156]
  [165 160 157]]

 [[229 223 211]
  [230 224 212]
  [231 225 213]
  ...
  [168 164 161]
  [159 154 151]
  [155 150 147]]

 [[229 223 211]
  [230 224 212]
  [231 225 213]
  ...
  [154 150 147]
  [164 159 156]
  [156 151 148]]]",32
"[[[ 66  41  11]
  [ 82  62  29]
  [ 63  51  11]
  ...
  [ 60  51  20]
  [ 56  53  20]
  [ 57  57  23]]

 [[ 89  65  29]
  [100  78  41]
  [ 87  70  27]
  ...
  [ 56  46  11]
  [ 59  53  17]
  [ 90  86  49]]

 [[103  81  34]
  [163 139  93]
  [124  97  52]
  ...
  [ 66  51  10]
  [131 119  79]
  [116 107  66]]

 ...

 [[180 129 126]
  [166  92  89]
  [168  49  45]
  ...
  [234  60  49]
  [235  54  47]
  [244  59  54]]

 [[161 131 133]
  [179 123 124]
  [155  49  49]
  ...
  [226  48  38]
  [235  48  41]
  [250  58  53]]

 [[152 131 136]
  [175 129 132]
  [157  57  57]
  ...
  [229  48  39]
  [246  55  47]
  [249  54  48]]]",25
"[[[245 246 250]
  [245 246 250]
  [245 246 250]
  ...
  [243 247 250]
  [243 247 250]
  [242 246 249]]

 [[244 245 249]
  [244 245 249]
  [244 245 249]
  ...
  [243 247 250]
  [242 246 249]
  [242 246 249]]

 [[244 245 249]
  [244 245 249]
  [245 246 250]
  ...
  [242 246 249]
  [242 246 249]
  [241 245 248]]

 ...

 [[243 247 250]
  [244 248 251]
  [243 247 250]
  ...
  [ 17  17  17]
  [ 17  17  17]
  [ 19  19  19]]

 [[246 250 253]
  [246 250 253]
  [241 245 248]
  ...
  [ 20  20  20]
  [ 21  21  19]
  [ 20  22  19]]

 [[245 249 252]
  [245 249 252]
  [248 252 255]
  ...
  [ 20  20  20]
  [ 19  19  17]
  [ 18  20  17]]]",89
"[[[19 19 19]
  [19 19 19]
  [19 19 21]
  ...
  [ 8  2  4]
  [12  6 10]
  [26 20 24]]

 [[19 19 19]
  [19 19 19]
  [19 19 21]
  ...
  [ 9  3  5]
  [11  5  9]
  [19 13 17]]

 [[20 20 18]
  [20 20 18]
  [20 20 20]
  ...
  [12  6  8]
  [13  7  9]
  [15  9 11]]

 ...

 [[62 58 59]
  [42 37 41]
  [40 33 41]
  ...
  [26 24 29]
  [40 35 42]
  [61 54 62]]

 [[57 51 55]
  [44 37 44]
  [45 37 48]
  ...
  [39 37 42]
  [57 52 59]
  [81 75 85]]

 [[46 39 46]
  [44 37 45]
  [39 31 44]
  ...
  [31 30 35]
  [57 51 61]
  [67 61 71]]]",11
"[[[254 250 249]
  [252 251 249]
  [249 251 246]
  ...
  [248 248 246]
  [247 244 239]
  [252 248 239]]

 [[255 254 253]
  [254 253 251]
  [251 252 247]
  ...
  [239 241 240]
  [237 236 232]
  [237 234 227]]

 [[255 249 249]
  [255 252 251]
  [255 255 251]
  ...
  [249 253 255]
  [253 255 254]
  [252 254 251]]

 ...

 [[ 15  28  45]
  [ 30  39  54]
  [ 21  24  33]
  ...
  [ 41  19   8]
  [ 75  40  20]
  [111  69  44]]

 [[ 28  43  62]
  [ 18  30  46]
  [ 23  27  38]
  ...
  [ 78  60  48]
  [ 73  42  22]
  [112  75  49]]

 [[ 40  57  77]
  [ 19  32  49]
  [ 19  26  36]
  ...
  [ 47  30  20]
  [113  82  62]
  [132  96  72]]]",65
"[[[253 252 248]
  [253 252 248]
  [253 252 248]
  ...
  [251 250 246]
  [255 255 251]
  [252 251 247]]

 [[253 252 248]
  [253 252 248]
  [253 252 248]
  ...
  [255 255 251]
  [248 247 243]
  [253 252 248]]

 [[254 253 249]
  [254 253 249]
  [254 253 249]
  ...
  [253 252 248]
  [250 249 245]
  [254 253 249]]

 ...

 [[232 231 227]
  [235 234 230]
  [243 242 238]
  ...
  [ 98  97  95]
  [167 166 164]
  [233 232 230]]

 [[232 231 227]
  [236 235 231]
  [243 242 238]
  ...
  [115 114 112]
  [ 81  80  78]
  [168 167 165]]

 [[232 231 227]
  [236 235 231]
  [242 241 237]
  ...
  [103 102 100]
  [ 98  97  95]
  [ 74  73  71]]]",23
"[[[ 35  51  67]
  [ 33  50  66]
  [ 34  53  68]
  ...
  [ 34  51  67]
  [ 36  55  70]
  [ 32  51  66]]

 [[ 29  44  63]
  [ 29  46  64]
  [ 32  51  66]
  ...
  [ 36  53  69]
  [ 37  56  71]
  [ 37  56  71]]

 [[ 32  47  68]
  [ 33  48  69]
  [ 34  51  69]
  ...
  [ 35  52  68]
  [ 32  51  66]
  [ 34  53  68]]

 ...

 [[  5  12  20]
  [  5  12  20]
  [  8  12  21]
  ...
  [125  87  64]
  [113  75  52]
  [148 110  87]]

 [[  5  12  22]
  [  5  12  20]
  [  5  12  20]
  ...
  [137 108  90]
  [131 102  84]
  [121  93  72]]

 [[  5  12  22]
  [  7  14  24]
  [  7  14  22]
  ...
  [ 60  34  19]
  [ 78  55  37]
  [132 109  91]]]",46
"[[[192 158 113]
  [196 164 123]
  [203 179 145]
  ...
  [222 202 175]
  [221 204 176]
  [221 204 174]]

 [[187 148 107]
  [190 155 117]
  [195 166 134]
  ...
  [225 205 178]
  [222 205 175]
  [221 204 174]]

 [[182 132  99]
  [186 139 109]
  [189 149 123]
  ...
  [224 204 177]
  [221 204 174]
  [220 204 171]]

 ...

 [[223  84  53]
  [245 115  81]
  [255 143 108]
  ...
  [ 14  11   4]
  [ 17   5   5]
  [ 28  11  17]]

 [[229  80  50]
  [237  98  65]
  [251 131  94]
  ...
  [ 23  14   7]
  [ 29  15  15]
  [ 22   3   7]]

 [[244  91  60]
  [235  92  58]
  [240 120  83]
  ...
  [ 28  18   9]
  [ 27  11  12]
  [ 32  13  17]]]",118
"[[[ 82  93 113]
  [ 79  87 106]
  [ 77  79 100]
  ...
  [ 43  57  68]
  [ 44  57  66]
  [ 43  53  62]]

 [[ 84  92 113]
  [ 80  87 106]
  [ 78  81 100]
  ...
  [ 47  61  74]
  [ 45  58  67]
  [ 45  58  67]]

 [[ 88  93 113]
  [ 86  89 108]
  [ 83  82 100]
  ...
  [ 49  65  78]
  [ 46  60  73]
  [ 42  56  67]]

 ...

 [[178 148 137]
  [134 106  94]
  [112  90  77]
  ...
  [245 249 252]
  [250 254 255]
  [250 254 255]]

 [[119  91  80]
  [131 104  93]
  [141 119 108]
  ...
  [227 233 233]
  [237 241 242]
  [244 248 249]]

 [[197 169 158]
  [218 191 180]
  [226 204 193]
  ...
  [219 225 225]
  [227 231 232]
  [232 236 237]]]",70
"[[[188 185 176]
  [188 186 174]
  [188 184 173]
  ...
  [227 217 190]
  [229 219 192]
  [231 221 194]]

 [[193 190 181]
  [191 189 177]
  [189 185 173]
  ...
  [228 218 191]
  [230 220 193]
  [232 222 195]]

 [[192 192 182]
  [190 190 178]
  [191 189 174]
  ...
  [228 218 191]
  [231 221 194]
  [232 222 195]]

 ...

 [[ 24  23  28]
  [ 26  25  30]
  [ 29  27  30]
  ...
  [ 33  34  38]
  [ 25  26  30]
  [ 24  28  31]]

 [[ 21  22  26]
  [ 24  23  28]
  [ 27  25  30]
  ...
  [ 24  24  32]
  [ 21  24  31]
  [ 26  30  39]]

 [[ 20  21  25]
  [ 22  21  26]
  [ 24  21  28]
  ...
  [ 20  23  30]
  [ 25  27  39]
  [ 20  24  35]]]",33
"[[[0 1 0]
  [0 1 0]
  [0 1 0]
  ...
  [0 0 2]
  [0 0 0]
  [0 0 0]]

 [[0 1 0]
  [0 1 0]
  [0 1 0]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 1 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 4]
  [1 1 3]
  [1 0 2]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[1 0 6]
  [0 0 4]
  [2 0 3]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[1 0 6]
  [0 0 4]
  [3 0 2]
  ...
  [1 1 1]
  [0 0 0]
  [1 1 0]]]",34
"[[[ 77  65  67]
  [ 68  56  58]
  [ 61  51  52]
  ...
  [ 31  39  50]
  [ 21  37  50]
  [ 16  38  51]]

 [[ 61  49  51]
  [ 49  39  40]
  [ 42  32  33]
  ...
  [ 33  40  50]
  [ 19  36  46]
  [ 15  35  46]]

 [[ 48  38  37]
  [ 38  28  27]
  [ 33  23  22]
  ...
  [ 36  40  49]
  [ 22  35  44]
  [ 16  33  43]]

 ...

 [[235 199  43]
  [237 201  45]
  [235 200  46]
  ...
  [  5  37  96]
  [ 14  53 128]
  [ 20  65 146]]

 [[240 195  32]
  [243 200  36]
  [245 203  41]
  ...
  [  5  39 100]
  [ 13  57 132]
  [ 19  67 149]]

 [[242 193  28]
  [243 196  30]
  [246 199  35]
  ...
  [  6  42 102]
  [ 12  58 135]
  [ 18  69 152]]]",46
"[[[178 166 140]
  [179 165 139]
  [171 155 129]
  ...
  [229 235 233]
  [228 234 234]
  [228 234 234]]

 [[179 167 141]
  [178 164 138]
  [168 152 126]
  ...
  [228 234 232]
  [232 236 237]
  [234 240 240]]

 [[179 170 141]
  [176 165 137]
  [166 150 125]
  ...
  [224 229 225]
  [231 233 232]
  [233 237 236]]

 ...

 [[175 146 112]
  [169 140 100]
  [154 124  70]
  ...
  [152 122  58]
  [164 136  71]
  [176 149  82]]

 [[174 148  91]
  [177 150  83]
  [175 145  57]
  ...
  [172 129  60]
  [173 133  38]
  [180 141  36]]

 [[177 150  81]
  [186 159  78]
  [189 160  56]
  ...
  [185 135  62]
  [184 137  29]
  [189 144  19]]]",110
"[[[131 102  96]
  [120  88  75]
  [147 107  82]
  ...
  [144 142 153]
  [122 114 125]
  [101  91 102]]

 [[131 104  97]
  [117  87  76]
  [136  99  73]
  ...
  [144 139 145]
  [114 105 110]
  [102  91  97]]

 [[144 124 117]
  [129 103  90]
  [132  98  73]
  ...
  [137 127 125]
  [113  99  96]
  [101  88  82]]

 ...

 [[212 173 156]
  [212 177 158]
  [212 183 165]
  ...
  [ 17  40  54]
  [ 18  41  55]
  [ 19  43  55]]

 [[208 173 169]
  [193 164 158]
  [147 133 122]
  ...
  [ 19  38  55]
  [ 21  38  56]
  [ 22  39  55]]

 [[188 154 155]
  [114  88  87]
  [ 69  62  54]
  ...
  [ 21  38  58]
  [ 23  36  55]
  [ 24  37  56]]]",34
"[[[132 100  87]
  [131  99  86]
  [121  91  80]
  ...
  [  5   4   2]
  [  4   4   4]
  [  4   4   4]]

 [[140 111  97]
  [138 110  96]
  [139 111  97]
  ...
  [  5   4   2]
  [  4   4   4]
  [  4   4   4]]

 [[132 109  91]
  [129 106  88]
  [128 105  87]
  ...
  [  4   3   1]
  [  4   4   4]
  [  4   4   4]]

 ...

 [[ 96  84  60]
  [ 87  75  53]
  [ 70  54  38]
  ...
  [150 111  80]
  [137  98  69]
  [123  86  57]]

 [[106  91  68]
  [ 99  84  63]
  [ 78  60  46]
  ...
  [159 120  89]
  [144 105  74]
  [134  95  64]]

 [[ 87  72  49]
  [ 87  72  51]
  [110  92  78]
  ...
  [167 126  96]
  [151 112  79]
  [141 102  69]]]",118
"[[[ 18  20  19]
  [ 15  17  16]
  [ 16  16  16]
  ...
  [  7   7   7]
  [  6   6   6]
  [  6   6   6]]

 [[ 18  20  19]
  [ 16  18  17]
  [ 16  16  16]
  ...
  [  7   7   7]
  [  7   7   7]
  [  6   6   6]]

 [[ 19  19  19]
  [ 18  18  18]
  [ 17  17  17]
  ...
  [ 14  14  14]
  [ 14  14  14]
  [ 14  14  14]]

 ...

 [[ 58  35  29]
  [ 85  63  52]
  [138 117 100]
  ...
  [ 24  24  22]
  [ 20  20  20]
  [ 17  17  17]]

 [[ 38  17  12]
  [142 122 113]
  [155 136 121]
  ...
  [ 24  24  22]
  [ 19  19  19]
  [ 22  22  22]]

 [[ 66  47  41]
  [113  95  85]
  [111  92  78]
  ...
  [ 22  22  20]
  [ 23  23  23]
  [ 25  25  25]]]",113
"[[[ 16   9   3]
  [ 18  11   5]
  [ 20  13   7]
  ...
  [ 67  36  15]
  [ 75  41  16]
  [ 75  41  14]]

 [[ 18  11   5]
  [ 20  13   5]
  [ 27  20  14]
  ...
  [ 66  35  14]
  [ 73  41  16]
  [ 75  41  14]]

 [[ 18   9   2]
  [ 15   6   0]
  [ 37  28  21]
  ...
  [ 65  37  16]
  [ 75  43  20]
  [ 77  43  18]]

 ...

 [[ 66  29  10]
  [ 68  33  13]
  [ 72  41  20]
  ...
  [ 40  26  15]
  [ 58  41  34]
  [102  84  80]]

 [[ 72  34  13]
  [ 69  33  11]
  [ 66  34  11]
  ...
  [ 43  31  17]
  [ 73  60  51]
  [123 110 102]]

 [[ 74  33  11]
  [ 67  29   6]
  [ 66  32   7]
  ...
  [ 54  45  30]
  [109  99  87]
  [150 140 130]]]",77
"[[[177 197 100]
  [178 198 101]
  [179 199 102]
  ...
  [192 216  96]
  [192 216  96]
  [191 215  93]]

 [[156 174  90]
  [158 176  92]
  [160 178  94]
  ...
  [190 213  99]
  [189 212  96]
  [187 210  93]]

 [[108 122  63]
  [110 124  65]
  [114 128  67]
  ...
  [188 211 105]
  [187 210 104]
  [185 208 100]]

 ...

 [[160  29  35]
  [153  34  36]
  [124  34  25]
  ...
  [255 131 149]
  [255 132 150]
  [255 135 153]]

 [[178  37  45]
  [176  43  46]
  [147  34  28]
  ...
  [252 131 146]
  [253 131 146]
  [255 134 149]]

 [[169  22  30]
  [168  29  32]
  [167  42  38]
  ...
  [249 131 143]
  [250 130 142]
  [253 133 145]]]",33
"[[[ 63  47  31]
  [ 61  45  29]
  [ 62  43  29]
  ...
  [140 104  70]
  [160 122  85]
  [155 116  75]]

 [[ 77  59  39]
  [ 80  62  42]
  [ 87  66  49]
  ...
  [147 111  79]
  [160 122  85]
  [158 119  80]]

 [[108  82  59]
  [110  84  61]
  [124  97  76]
  ...
  [156 120  88]
  [161 123  87]
  [162 124  87]]

 ...

 [[ 56  59  64]
  [ 64  67  72]
  [ 64  67  72]
  ...
  [ 63  66  73]
  [ 56  59  66]
  [ 62  67  73]]

 [[ 56  59  64]
  [ 62  65  70]
  [ 61  66  70]
  ...
  [ 62  65  72]
  [ 61  64  69]
  [ 61  66  70]]

 [[ 54  57  62]
  [ 58  61  66]
  [ 57  62  66]
  ...
  [ 57  60  67]
  [ 62  65  70]
  [ 64  69  73]]]",65
"[[[254 254 254]
  [255 255 255]
  [255 255 255]
  ...
  [253 253 253]
  [253 253 253]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[252 252 252]
  [253 253 253]
  [253 253 253]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 ...

 [[185 186 207]
  [181 182 203]
  [174 176 201]
  ...
  [ 74  78 107]
  [ 77  82 114]
  [ 85  89 124]]

 [[172 178 200]
  [165 171 195]
  [161 164 195]
  ...
  [ 75  78 111]
  [ 76  78 116]
  [ 87  89 128]]

 [[156 164 187]
  [153 160 186]
  [141 145 180]
  ...
  [ 81  84 117]
  [ 79  81 120]
  [ 87  89 130]]]",51
"[[[  1   0   0]
  [  1   0   0]
  [  1   0   0]
  ...
  [ 23  14  15]
  [  8   0   0]
  [  7   0   0]]

 [[  1   0   0]
  [  1   0   0]
  [  1   0   0]
  ...
  [ 13   3   2]
  [ 10   0   0]
  [ 14   7   1]]

 [[  1   0   0]
  [  1   0   0]
  [  0   0   0]
  ...
  [ 17   3   2]
  [ 10   0   0]
  [ 36  27  20]]

 ...

 [[240 244 247]
  [246 250 251]
  [246 248 247]
  ...
  [  2   2   0]
  [  1   3   2]
  [  6   8   7]]

 [[245 249 250]
  [246 250 249]
  [244 246 243]
  ...
  [  2   2   0]
  [  1   3   0]
  [  2   7   3]]

 [[205 209 210]
  [214 218 217]
  [217 219 216]
  ...
  [  2   4   1]
  [  0   1   0]
  [  0   2   0]]]",111
"[[[249 249 247]
  [248 250 247]
  [248 250 249]
  ...
  [189 179 170]
  [192 179 171]
  [192 177 170]]

 [[249 249 247]
  [249 249 247]
  [248 250 249]
  ...
  [189 179 170]
  [192 179 171]
  [191 178 170]]

 [[249 249 247]
  [249 249 247]
  [249 251 250]
  ...
  [188 179 170]
  [189 179 170]
  [189 179 170]]

 ...

 [[238 228 104]
  [244 234 110]
  [249 241 116]
  ...
  [215 177  78]
  [208 176  65]
  [225 196  78]]

 [[239 230 103]
  [247 238 111]
  [252 242 118]
  ...
  [213 173  78]
  [198 164  57]
  [208 176  63]]

 [[238 229 100]
  [245 236 109]
  [248 238 114]
  ...
  [190 149  57]
  [201 164  60]
  [192 158  48]]]",113
"[[[196 192 180]
  [197 194 177]
  [197 195 172]
  ...
  [156 162 162]
  [156 162 162]
  [157 163 163]]

 [[197 193 181]
  [198 195 178]
  [198 196 173]
  ...
  [154 160 160]
  [154 160 160]
  [153 159 159]]

 [[196 190 176]
  [197 192 173]
  [198 194 169]
  ...
  [154 158 161]
  [153 158 161]
  [153 158 161]]

 ...

 [[255 222 207]
  [242 214 202]
  [185 166 159]
  ...
  [ 25  26  31]
  [ 29  32  37]
  [ 36  39  44]]

 [[252 218 206]
  [238 210 198]
  [153 136 128]
  ...
  [ 24  28  31]
  [ 30  34  37]
  [ 38  42  45]]

 [[251 217 205]
  [233 205 194]
  [124 107  99]
  ...
  [ 26  30  33]
  [ 32  36  39]
  [ 40  44  47]]]",32
"[[[ 38  53  48]
  [ 38  53  48]
  [ 38  53  48]
  ...
  [ 48  66  44]
  [ 48  65  47]
  [ 48  65  47]]

 [[ 38  53  48]
  [ 38  53  48]
  [ 38  53  48]
  ...
  [ 51  68  49]
  [ 51  68  50]
  [ 52  69  51]]

 [[ 39  54  51]
  [ 39  54  51]
  [ 39  54  49]
  ...
  [ 54  71  53]
  [ 55  72  56]
  [ 55  72  56]]

 ...

 [[223  36  55]
  [224  37  56]
  [223  38  56]
  ...
  [222  21  39]
  [225  26  45]
  [231  34  52]]

 [[183   4  23]
  [184   5  24]
  [185   8  26]
  ...
  [217  16  32]
  [218  21  38]
  [221  26  42]]

 [[173   0  15]
  [172   0  14]
  [170   0  14]
  ...
  [233  32  48]
  [231  34  51]
  [226  34  49]]]",34
"[[[103  46   3]
  [105  48   5]
  [109  47   6]
  ...
  [ 87   7   0]
  [ 89   9   2]
  [ 99  19  10]]

 [[100  43   0]
  [102  43   1]
  [106  44   3]
  ...
  [ 87   7   0]
  [ 89   9   2]
  [ 97  17   8]]

 [[ 98  39   0]
  [ 99  40   0]
  [104  41   0]
  ...
  [ 86   6   0]
  [ 87   7   0]
  [ 92  12   3]]

 ...

 [[167  55  35]
  [164  52  32]
  [166  57  34]
  ...
  [206 150 153]
  [232 176 179]
  [237 181 184]]

 [[174  63  44]
  [176  67  47]
  [179  74  53]
  ...
  [210 153 159]
  [229 170 176]
  [250 191 197]]

 [[169  59  42]
  [175  68  50]
  [172  69  50]
  ...
  [212 155 161]
  [212 153 159]
  [247 188 194]]]",11
"[[[150  93  24]
  [162 104  31]
  [182 121  40]
  ...
  [ 74 110 122]
  [ 85 115 125]
  [ 87 114 123]]

 [[166 114  39]
  [194 141  61]
  [215 160  70]
  ...
  [ 84 116 127]
  [ 88 115 124]
  [ 94 119 126]]

 [[179 138  50]
  [249 206 112]
  [255 221 119]
  ...
  [117 137 148]
  [134 152 162]
  [135 154 161]]

 ...

 [[156 138 114]
  [158 141 115]
  [174 157 131]
  ...
  [ 97  74  68]
  [104  81  73]
  [110  85  78]]

 [[159 139 114]
  [169 149 124]
  [163 143 118]
  ...
  [ 97  73  63]
  [105  78  69]
  [110  83  74]]

 [[167 147 122]
  [164 144 119]
  [161 141 114]
  ...
  [104  80  68]
  [117  89  78]
  [121  93  82]]]",25
"[[[  0   1   0]
  [  0   1   0]
  [  0   0   0]
  ...
  [  0   1   0]
  [  0   1   0]
  [  0   1   0]]

 [[  0   1   0]
  [  0   1   0]
  [  0   0   0]
  ...
  [  2   1   0]
  [  0   1   0]
  [  0   1   0]]

 [[  0   0   2]
  [  0   0   2]
  [  0   0   2]
  ...
  [  1   0   0]
  [  0   0   0]
  [  0   0   2]]

 ...

 [[151 148 165]
  [151 148 165]
  [151 148 165]
  ...
  [ 75  88  96]
  [ 90  98 101]
  [105 111 111]]

 [[150 148 162]
  [149 147 161]
  [149 147 161]
  ...
  [ 82  93  99]
  [ 91  97  97]
  [102 106 105]]

 [[147 145 159]
  [146 144 158]
  [145 143 157]
  ...
  [ 85  94  99]
  [ 93  97  98]
  [107 109 106]]]",53
"[[[212 214 226]
  [210 212 224]
  [209 212 227]
  ...
  [163 180 200]
  [165 180 199]
  [169 184 203]]

 [[207 211 222]
  [204 208 220]
  [204 207 222]
  ...
  [165 182 202]
  [168 183 204]
  [172 187 206]]

 [[205 211 223]
  [200 206 218]
  [199 205 219]
  ...
  [169 185 208]
  [171 187 210]
  [174 191 211]]

 ...

 [[225 182 147]
  [220 176 139]
  [211 166 125]
  ...
  [ 82  41  21]
  [ 62  28  16]
  [ 48  18   8]]

 [[230 190 155]
  [225 181 146]
  [216 167 127]
  ...
  [ 77  38  23]
  [ 55  27  15]
  [ 40  18   7]]

 [[230 189 157]
  [223 179 144]
  [215 165 128]
  ...
  [ 73  35  22]
  [ 50  23  12]
  [ 33  15   5]]]",46
"[[[ 32  22  13]
  [ 33  23  14]
  [ 29  20  15]
  ...
  [ 18   2   2]
  [ 18   2   2]
  [ 18   2   2]]

 [[ 34  24  15]
  [ 34  23  17]
  [ 29  20  15]
  ...
  [ 18   2   2]
  [ 18   2   2]
  [ 18   2   2]]

 [[ 33  22  16]
  [ 33  22  16]
  [ 29  20  15]
  ...
  [ 18   2   2]
  [ 18   2   2]
  [ 18   2   2]]

 ...

 [[ 56  24  47]
  [ 55  23  47]
  [ 58  26  50]
  ...
  [125 111 110]
  [121 103 103]
  [116  98  96]]

 [[ 51  22  42]
  [ 55  26  46]
  [ 59  30  52]
  ...
  [159 145 142]
  [163 145 143]
  [128 110 106]]

 [[ 54  27  44]
  [ 59  32  49]
  [ 63  34  56]
  ...
  [138 124 121]
  [143 125 121]
  [143 125 121]]]",11
"[[[5 0 7]
  [1 0 2]
  [1 1 0]
  ...
  [0 1 0]
  [0 0 0]
  [2 2 4]]

 [[3 0 5]
  [1 0 2]
  [0 0 0]
  ...
  [2 2 0]
  [0 0 2]
  [0 0 2]]

 [[1 0 4]
  [2 2 4]
  [1 3 0]
  ...
  [1 0 2]
  [1 0 4]
  [1 0 4]]

 ...

 [[0 1 0]
  [0 1 0]
  [1 0 0]
  ...
  [1 0 0]
  [2 0 1]
  [1 0 0]]

 [[1 0 0]
  [2 1 0]
  [4 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [2 2 2]]

 [[1 0 0]
  [1 0 0]
  [4 0 0]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]]",74
"[[[229 229 227]
  [230 230 228]
  [230 230 228]
  ...
  [ 75  26  21]
  [ 78  22  25]
  [ 80  19  26]]

 [[229 229 227]
  [230 230 228]
  [230 230 228]
  ...
  [ 62  18   9]
  [ 66  15  14]
  [ 67  13  13]]

 [[230 229 227]
  [231 230 228]
  [231 230 228]
  ...
  [ 61  25  11]
  [ 55  17   6]
  [ 60  20  10]]

 ...

 [[122  87  68]
  [130  91  74]
  [126  77  63]
  ...
  [216 215 221]
  [228 229 234]
  [183 184 189]]

 [[119  87  66]
  [124  86  67]
  [122  75  59]
  ...
  [217 218 223]
  [222 223 228]
  [183 184 189]]

 [[122  90  67]
  [120  84  62]
  [121  74  58]
  ...
  [217 218 223]
  [217 218 223]
  [183 184 189]]]",57
